Payout Date,Status,Charges,Refunds,Adjustments,Marketplace Sales Tax,Advances,Reserved Funds,Fees,Retried Amount,Total,Currency,Bank Reference
2024-03-19,paid,1336.73,0.00,0.00,0.00,0.00,0.00,42.93,0.00,1293.80,USD,091000015347432
2024-03-18,paid,83.75,0.00,0.00,0.00,0.00,0.00,5.24,0.00,78.51,USD,QYY9WRE1RFYF9LE
2024-03-18,paid,527.51,0.00,0.00,-3.00,0.00,0.00,16.20,0.00,508.31,USD,091000010878112
2024-03-17,paid,139.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,130.50,USD,GGCWMBMBWEUPZ4A
2024-03-16,paid,86.55,0.00,0.00,0.00,0.00,0.00,5.41,0.00,81.14,USD,5L59S8668R1MPS8
2024-03-15,paid,92.04,0.00,0.00,0.00,0.00,0.00,8.28,0.00,68.63,USD,
2024-03-15,paid,272.02,0.00,0.00,0.00,0.00,0.00,8.27,0.00,263.75,USD,091000014552208
2024-03-14,paid,809.74,0.00,0.00,0.00,0.00,0.00,24.35,0.00,785.39,USD,111000022383747
2024-03-13,paid,98.04,0.00,0.00,0.00,0.00,0.00,6.08,0.00,91.96,USD,PFZ9CWRX2HV4K7G
2024-03-13,paid,471.42,-2.11,0.00,0.00,0.00,0.00,15.17,0.00,454.14,USD,111000029384234
2024-03-12,paid,156.55,0.00,0.00,0.00,0.00,0.00,9.54,0.00,147.01,USD,S16VRFQNJ6W5AYO
2024-03-12,paid,877.41,0.00,0.00,0.00,0.00,0.00,28.58,0.00,848.83,USD,111000028056254
2024-03-11,paid,85.75,0.00,0.00,0.00,0.00,0.00,5.36,0.00,80.39,USD,IURQ81K5XAKVL9I
2024-03-11,paid,357.25,-147.54,0.00,0.00,0.00,0.00,11.48,0.00,198.23,USD,111000022043238
2024-03-08,paid,650.16,0.00,0.00,0.00,0.00,0.00,58.52,0.00,568.20,USD,
2024-03-08,paid,244.70,-135.83,0.00,0.00,0.00,0.00,7.56,0.00,101.31,USD,091000012001966
2024-03-07,paid,250.28,-108.22,0.00,0.00,0.00,0.00,8.01,0.00,134.05,USD,091000010091340
2024-03-06,paid,162.78,0.00,0.00,0.00,0.00,0.00,9.90,0.00,152.88,USD,P6CAL0QKAJY4MSQ
2024-03-06,paid,308.59,0.00,0.00,0.00,0.00,0.00,9.23,0.00,299.36,USD,091000016869226
2024-03-05,paid,1135.15,0.00,0.00,0.00,0.00,0.00,34.91,0.00,1100.24,USD,091000016749372
2024-03-04,paid,418.42,-40.46,34.37,0.00,0.00,0.00,13.87,0.00,398.46,USD,091000010376701
2024-03-01,paid,56.59,0.00,0.00,0.00,0.00,0.00,3.64,0.00,52.95,USD,V96L29I3XQFNL2O
2024-03-01,paid,349.97,-51.20,0.00,0.00,0.00,0.00,10.61,0.00,288.16,USD,091000015518466
2024-02-29,paid,81.87,0.00,0.00,0.00,0.00,0.00,5.13,0.00,76.74,USD,F8VSG375WLPIWKT
2024-02-29,paid,228.29,-86.75,0.00,0.00,0.00,0.00,7.13,0.00,134.41,USD,091000012174001
2024-02-28,paid,189.79,0.00,0.00,0.00,0.00,0.00,11.79,0.00,178.00,USD,V3IDEP8FIU2PKBB
2024-02-28,paid,448.86,0.00,0.00,0.00,0.00,0.00,12.56,0.00,436.30,USD,091000016204327
2024-02-27,paid,2293.16,-8.67,0.00,-3.88,0.00,0.00,71.16,0.00,2209.45,USD,091000015707983
2024-02-26,paid,611.22,0.00,0.00,0.00,0.00,0.00,19.57,0.00,591.65,USD,091000016616784
2024-02-23,paid,66.06,0.00,0.00,0.00,0.00,0.00,4.20,0.00,61.86,USD,359LPE1DH61B664
2024-02-23,paid,1086.00,0.00,0.00,0.00,0.00,0.00,33.84,0.00,1052.16,USD,091000011136218
2024-02-22,paid,143.55,0.00,0.00,0.00,0.00,0.00,9.07,0.00,134.48,USD,V4B2UUJG21DO3OI
2024-02-22,paid,582.83,0.00,0.00,0.00,0.00,0.00,19.17,0.00,563.66,USD,091000017840225
2024-02-21,paid,356.88,0.00,0.00,0.00,0.00,0.00,22.26,0.00,334.62,USD,DLHOY9NPGX5IK7Z
2024-02-21,paid,2196.76,-2.59,0.00,0.00,0.00,0.00,66.07,0.00,2128.10,USD,091000015266209
2024-02-20,paid,331.74,0.00,0.00,0.00,0.00,0.00,20.77,0.00,310.97,USD,UQ2VLI4SSDYKRYP
2024-02-20,paid,448.29,0.00,4.11,0.00,0.00,0.00,14.17,0.00,438.23,USD,091000017415998
2024-02-18,paid,97.15,0.00,0.00,0.00,0.00,0.00,6.03,0.00,91.12,USD,LJRTN50DNJHOX55
2024-02-17,paid,81.74,0.00,0.00,0.00,0.00,0.00,5.12,0.00,76.62,USD,JPN1ZRKVI2G7DEQ
2024-02-16,paid,335.02,0.00,0.00,0.00,0.00,0.00,10.51,0.00,324.51,USD,091000011292022
2024-02-15,paid,845.13,-89.60,0.00,0.00,0.00,0.00,26.70,0.00,728.83,USD,091000012627214
2024-02-14,paid,59.09,0.00,0.00,0.00,0.00,0.00,3.79,0.00,55.30,USD,PBHQOB6ONBGT63V
2024-02-14,paid,680.50,-10.07,0.00,0.00,0.00,0.00,19.24,0.00,651.19,USD,091000015534224
2024-02-13,paid,1653.90,0.00,0.00,0.00,0.00,0.00,50.53,0.00,1603.37,USD,091000015855071
2024-02-12,paid,85.00,0.00,0.00,0.00,0.00,0.00,5.32,0.00,79.68,USD,SYBW23OTW8YTURJ
2024-02-12,paid,279.10,0.00,0.00,-5.07,0.00,0.00,11.32,0.00,262.71,USD,091000017073551
2024-02-10,paid,121.10,0.00,0.00,0.00,0.00,0.00,7.75,0.00,113.35,USD,C3WTHXZDW6KGLH8
2024-02-09,paid,400.14,-2.59,0.00,0.00,0.00,0.00,14.37,0.00,383.18,USD,091000010778065
2024-02-08,paid,167.62,0.00,0.00,0.00,0.00,0.00,10.19,0.00,157.43,USD,8DTHXTZB1JRFR2V
2024-02-08,paid,388.56,0.00,0.60,0.00,0.00,0.00,12.21,0.00,376.95,USD,091000017455851
2024-02-07,paid,208.88,0.00,0.00,0.00,0.00,0.00,12.93,0.00,195.95,USD,BAFEXGMD3KS4L5X
2024-02-07,paid,104.33,-46.02,0.00,0.00,0.00,0.00,3.61,0.00,54.70,USD,091000015478920
2024-02-06,paid,1247.48,0.00,0.00,0.00,0.00,0.00,41.89,0.00,1205.59,USD,091000015692022
2024-02-05,paid,484.67,0.00,0.00,0.00,0.00,0.00,14.40,0.00,470.27,USD,091000013592522
2024-02-02,paid,66.14,0.00,0.00,0.00,0.00,0.00,4.20,0.00,61.94,USD,92UI28EJ8Q9LFF2
2024-02-02,paid,549.16,0.00,0.00,0.00,0.00,0.00,20.90,0.00,528.26,USD,091000012212388
2024-02-01,paid,502.27,0.00,4.95,0.00,0.00,0.00,16.40,0.00,490.82,USD,091000011158629
2024-01-31,paid,290.70,0.00,0.00,0.00,0.00,0.00,17.75,0.00,272.95,USD,4IZP55EHJOBJFX3
2024-01-31,paid,234.75,0.00,0.00,0.00,0.00,0.00,7.30,0.00,227.45,USD,091000010919631
2024-01-30,paid,1067.49,-2.90,0.00,0.00,0.00,0.00,35.79,0.00,1028.80,USD,091000016173133
2024-01-29,paid,277.75,0.00,0.00,0.00,0.00,0.00,8.43,0.00,269.32,USD,091000015947855
2024-01-28,paid,142.75,0.00,0.00,0.00,0.00,0.00,8.72,0.00,134.03,USD,QOV1ISVT4G8TTMD
2024-01-26,paid,605.44,0.00,0.00,0.00,0.00,0.00,19.97,0.00,585.47,USD,091000011178478
2024-01-25,paid,389.28,0.00,0.00,0.00,0.00,0.00,11.92,0.00,377.36,USD,091000018054261
2024-01-24,paid,308.35,0.00,0.00,0.00,0.00,0.00,11.15,0.00,297.20,USD,091000014599102
2024-01-23,paid,80.55,0.00,0.00,0.00,0.00,0.00,5.05,0.00,75.50,USD,YQ0G5MM4LNZ1BEB
2024-01-23,paid,1990.63,-2.11,0.00,0.00,0.00,0.00,60.53,0.00,1927.99,USD,091000015789485
2024-01-22,paid,692.27,-2.78,0.00,0.00,0.00,0.00,21.23,0.00,668.26,USD,091000017315044
2024-01-21,paid,122.55,0.00,0.00,0.00,0.00,0.00,7.83,0.00,114.72,USD,MQ4Y2BG6LZUOTBY
2024-01-20,paid,57.56,0.00,0.00,0.00,0.00,0.00,3.70,0.00,53.86,USD,KLS3K5CARCGEM8G
2024-01-19,paid,62.71,0.00,0.00,0.00,0.00,0.00,4.00,0.00,58.71,USD,0CGI0C8XUIJ316R
2024-01-19,paid,253.17,0.00,0.00,0.00,0.00,0.00,8.57,0.00,244.60,USD,091000010677656
2024-01-18,paid,205.08,0.00,0.00,0.00,0.00,0.00,12.70,0.00,192.38,USD,56JWDOGU06TLO3K
2024-01-18,paid,787.59,-1.12,0.00,0.00,0.00,0.00,23.74,0.00,762.73,USD,091000017553901
2024-01-17,paid,52.48,0.00,0.00,0.00,0.00,0.00,3.40,0.00,49.08,USD,9PP3D6MMME6OCDH
2024-01-17,paid,3782.56,-1.12,0.00,0.00,0.00,0.00,116.27,0.00,3665.17,USD,091000016016737
2024-01-16,paid,87.34,0.00,0.00,0.00,0.00,0.00,5.45,0.00,81.89,USD,UQM53C3SXE2UMGK
2024-01-16,paid,397.69,0.00,0.00,0.00,0.00,0.00,14.24,0.00,383.45,USD,091000014974211
2024-01-15,paid,84.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,78.74,USD,5CDIYCBQOL3Y5AF
2024-01-13,paid,54.77,0.00,0.00,0.00,0.00,0.00,3.53,0.00,51.24,USD,MCQ44Z5KAGBLF6S
2024-01-12,paid,1279.33,0.00,0.00,0.00,0.00,0.00,39.14,0.00,1240.19,USD,091000013169131
2024-01-11,paid,583.99,0.00,0.00,0.00,0.00,0.00,18.42,0.00,565.57,USD,091000017480476
2024-01-10,paid,63.85,0.00,0.00,0.00,0.00,0.00,4.07,0.00,59.78,USD,IPDT4DFPBZ1M2RU
2024-01-10,paid,569.60,0.00,0.00,0.00,0.00,0.00,18.41,0.00,551.19,USD,091000017215630
2024-01-09,paid,1690.95,0.00,0.00,0.00,0.00,0.00,58.14,0.00,1632.81,USD,091000015357462
2024-01-08,paid,815.96,0.00,0.00,0.00,0.00,0.00,28.13,0.00,787.83,USD,091000018554390
2024-01-07,paid,100.64,0.00,0.00,0.00,0.00,0.00,6.24,0.00,94.40,USD,AAXTQY5COC8B5S3
2024-01-06,paid,77.54,0.00,0.00,0.00,0.00,0.00,4.87,0.00,72.67,USD,C1DRN2DFB0JQPVE
2024-01-05,paid,67.25,0.00,0.00,0.00,0.00,0.00,4.27,0.00,62.98,USD,SECE25X1LKATFES
2024-01-05,paid,378.24,0.00,0.00,0.00,0.00,0.00,14.03,0.00,364.21,USD,091000011149929
2024-01-04,paid,183.82,0.00,0.00,0.00,0.00,0.00,11.45,0.00,172.37,USD,9ETTRB53VPXLZ4L
2024-01-04,paid,1107.16,0.00,0.00,0.00,0.00,0.00,34.62,0.00,1072.54,USD,091000010765703
2024-01-03,paid,87.20,0.00,0.00,0.00,0.00,0.00,5.44,0.00,81.76,USD,5CE23DTQHBUFEV1
2024-01-03,paid,3564.77,-6.64,15.42,-9.42,0.00,0.00,118.03,0.00,3446.10,USD,091000010120546
2024-01-02,paid,64.54,0.00,0.00,0.00,0.00,0.00,4.11,0.00,60.43,USD,NCTVVIGPXQ3OGVC
2024-01-02,paid,1299.08,0.00,0.00,0.00,0.00,0.00,42.36,0.00,1256.72,USD,091000015628495
2024-01-01,paid,77.54,0.00,0.00,0.00,0.00,0.00,4.87,0.00,72.67,USD,AE8AFWXE2R28OOR
2023-12-31,paid,242.74,0.00,0.00,0.00,0.00,0.00,15.22,0.00,227.52,USD,4C4X21O9CR20JGV
2023-12-30,paid,71.99,0.00,0.00,0.00,0.00,0.00,4.55,0.00,67.44,USD,AKXCHLZNEOF7DLV
2023-12-29,paid,192.73,0.00,0.00,0.00,0.00,0.00,11.97,0.00,180.76,USD,WKPODNNUYRPWW6I
2023-12-29,paid,2016.85,0.00,0.00,0.00,0.00,0.00,65.79,0.00,1951.06,USD,091000016499378
2023-12-28,paid,179.33,0.00,0.00,0.00,0.00,0.00,11.49,0.00,167.84,USD,Q43W29CPZ466WBU
2023-12-28,paid,711.78,-8.99,0.00,0.00,0.00,0.00,23.96,0.00,678.83,USD,091000010004019
2023-12-27,paid,1262.82,0.00,0.00,0.00,0.00,0.00,40.91,0.00,1221.91,USD,091000014975473
2023-12-26,paid,73.34,0.00,0.00,0.00,0.00,0.00,4.63,0.00,68.71,USD,MYH1FI2ML2PTLPI
2023-12-26,paid,563.38,0.00,0.00,0.00,0.00,0.00,18.96,0.00,544.42,USD,091000011113119
2023-12-25,paid,110.16,0.00,0.00,0.00,0.00,0.00,6.80,0.00,103.36,USD,N7LDLX3CLKZE0YL
2023-12-22,paid,285.48,0.00,0.00,0.00,0.00,0.00,9.67,0.00,275.81,USD,091000013110572
2023-12-21,paid,386.77,-19.60,0.00,0.00,0.00,0.00,11.56,0.00,355.61,USD,091000017159167
2023-12-20,paid,595.24,0.00,0.00,0.00,0.00,0.00,18.85,0.00,576.39,USD,091000017586143
2023-12-19,paid,900.81,0.00,0.00,0.00,0.00,0.00,27.03,0.00,873.78,USD,091000015136147
2023-12-18,paid,236.98,0.00,0.00,0.00,0.00,0.00,7.06,0.00,229.92,USD,091000011797965
2023-12-16,paid,66.14,0.00,0.00,0.00,0.00,0.00,4.20,0.00,61.94,USD,BPB4RX2NQ40SYWD
2023-12-15,paid,81.60,0.00,0.00,0.00,0.00,0.00,5.11,0.00,76.49,USD,2G0ULJ00HTN0OR5
2023-12-15,paid,344.50,-9.78,9.25,0.00,0.00,0.00,11.69,0.00,332.28,USD,091000016763820
2023-12-14,paid,134.76,-33.80,0.00,0.00,0.00,0.00,4.40,0.00,96.56,USD,091000011462244
2023-12-13,paid,151.74,0.00,0.00,0.00,0.00,0.00,4.91,0.00,146.83,USD,091000015079037
2023-12-12,paid,642.04,0.00,0.00,0.00,0.00,0.00,20.14,0.00,621.90,USD,091000014350705
2023-12-11,paid,351.98,0.00,0.00,0.00,0.00,0.00,10.35,0.00,341.63,USD,091000018262611
2023-12-08,paid,320.77,0.00,0.00,0.00,0.00,0.00,10.68,0.00,310.09,USD,091000010333419
2023-12-07,paid,1001.76,0.00,0.00,0.00,0.00,0.00,43.69,0.00,958.07,USD,091000017486248
2023-12-06,paid,305.15,0.00,0.00,0.00,0.00,0.00,18.30,0.00,286.85,USD,3A8MT8M0SNIX33X
2023-12-06,paid,471.76,0.00,0.00,0.00,0.00,0.00,13.76,0.00,458.00,USD,091000015728100
2023-12-05,paid,802.22,-39.20,0.00,0.00,0.00,0.00,26.05,0.00,736.97,USD,091000017746675
2023-12-04,paid,90.95,0.00,0.00,0.00,0.00,0.00,5.67,0.00,85.28,USD,IZXM23QFQN96E1J
2023-12-04,paid,560.09,0.00,0.00,0.00,0.00,0.00,22.00,0.00,538.09,USD,091000011661452
2023-12-02,paid,148.18,0.00,0.00,0.00,0.00,0.00,9.34,0.00,138.84,USD,VL9W4F6U4AVHT4D
2023-12-01,paid,217.63,0.00,0.00,0.00,0.00,0.00,13.44,0.00,204.19,USD,64O0BHT1XGUKQ8S
2023-12-01,paid,366.89,0.00,0.00,0.00,0.00,0.00,11.95,0.00,354.94,USD,091000015308735
2023-11-30,paid,276.65,0.00,0.00,0.00,0.00,0.00,16.92,0.00,259.73,USD,6GC49K3Y6LO6OVC
2023-11-30,paid,2239.97,-63.38,0.00,0.00,0.00,0.00,70.59,0.00,2106.00,USD,091000012979389
2023-11-29,paid,142.77,0.00,0.00,0.00,0.00,0.00,9.02,0.00,133.75,USD,JUNL2HU9SMLA1Z8
2023-11-29,paid,2039.52,0.00,0.00,-3.54,0.00,0.00,63.67,0.00,1972.31,USD,091000016706167
2023-11-28,paid,299.72,0.00,0.00,0.00,0.00,0.00,18.58,0.00,281.14,USD,02VQ6EYSSVTNAX6
2023-11-28,paid,6704.35,-7.08,0.00,0.00,0.00,0.00,222.24,0.00,6475.03,USD,091000015455471
2023-11-27,paid,58.97,0.00,0.00,0.00,0.00,0.00,3.78,0.00,55.19,USD,TPHYIBSMIAWYT6Z
2023-11-27,paid,1838.81,-119.99,0.00,0.00,0.00,0.00,61.31,0.00,1657.51,USD,091000015450370
2023-11-26,paid,98.00,0.00,0.00,0.00,0.00,0.00,6.08,0.00,91.92,USD,Y19FZIE9UCG7FAQ
2023-11-24,paid,56.59,0.00,0.00,0.00,0.00,0.00,3.64,0.00,52.95,USD,04RQ1BZ27P4RAMD
2023-11-24,paid,1263.33,0.00,79.84,0.00,0.00,0.00,50.63,0.00,1292.54,USD,091000017052977
2023-11-23,paid,228.60,0.00,0.00,0.00,0.00,0.00,13.79,0.00,214.81,USD,LDPPPMDKM0GPJ3J
2023-11-22,paid,1561.90,0.00,0.00,-6.17,0.00,0.00,50.32,0.00,1505.41,USD,091000018958174
2023-11-21,paid,246.20,0.00,0.00,0.00,0.00,0.00,15.13,0.00,231.07,USD,8A43KRUDMHZFJRN
2023-11-21,paid,792.45,-1.31,0.00,0.00,0.00,0.00,25.77,0.00,765.37,USD,091000015070688
2023-11-20,paid,724.68,-8.00,5.58,0.00,0.00,0.00,24.26,0.00,698.00,USD,091000018413058
2023-11-18,paid,187.00,0.00,0.00,0.00,0.00,0.00,11.33,0.00,175.67,USD,FFWE2S0P28AM0PC
2023-11-17,paid,578.65,0.00,0.00,0.00,0.00,0.00,20.78,0.00,557.87,USD,091000011094628
2023-11-16,paid,333.98,0.00,0.00,0.00,0.00,0.00,9.59,0.00,324.39,USD,091000017270564
2023-11-14,paid,539.96,0.00,0.00,0.00,0.00,0.00,15.83,0.00,524.13,USD,091000016232467
2023-11-13,paid,238.00,0.00,0.00,0.00,0.00,0.00,14.34,0.00,223.66,USD,HFW91GCK98VA4U1
2023-11-13,paid,208.98,0.00,0.00,0.00,0.00,0.00,6.33,0.00,202.65,USD,091000017389006
2023-11-12,paid,96.90,0.00,0.00,0.00,0.00,0.00,6.02,0.00,90.88,USD,96OSLHP0T4IR0XH
2023-11-10,paid,56.59,0.00,0.00,0.00,0.00,0.00,1.77,0.00,54.82,USD,091000016622638
2023-11-09,paid,95.20,0.00,0.00,0.00,0.00,0.00,2.78,0.00,92.42,USD,091000018843262
2023-11-07,paid,488.84,0.00,0.00,0.00,0.00,0.00,14.19,0.00,474.65,USD,091000017063040
2023-11-06,paid,97.78,0.00,0.00,-13.39,0.00,0.00,3.14,0.00,81.25,USD,091000018822279
2023-11-04,paid,107.00,0.00,0.00,0.00,0.00,0.00,6.61,0.00,100.39,USD,XVUWWXEH0M9V8ZU
2023-11-03,paid,283.57,0.00,0.00,0.00,0.00,0.00,8.57,0.00,275.00,USD,091000011664864
2023-11-02,paid,132.19,0.00,0.00,0.00,0.00,0.00,4.04,0.00,128.15,USD,091000011033028
2023-11-01,paid,56.59,0.00,0.00,0.00,0.00,0.00,3.64,0.00,52.95,USD,31LORXMGRS767QP
2023-11-01,paid,139.56,0.00,0.00,0.00,0.00,0.00,4.82,0.00,134.74,USD,091000018036333
2023-10-31,paid,284.83,0.00,0.00,0.00,0.00,0.00,11.67,0.00,273.16,USD,091000010486708
2023-10-30,paid,133.97,0.00,0.00,0.00,0.00,0.00,5.26,0.00,128.71,USD,091000015383013
2023-10-27,paid,32.79,0.00,0.00,0.00,0.00,0.00,1.15,0.00,31.64,USD,091000018956030
2023-10-26,paid,154.00,0.00,0.00,0.00,0.00,0.00,9.39,0.00,144.61,USD,YLB6T0I8IGEHFXR
2023-10-26,paid,208.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,202.00,USD,091000015911719
2023-10-25,paid,48.99,0.00,0.00,0.00,0.00,0.00,1.57,0.00,47.42,USD,091000016069242
2023-10-24,paid,80.39,0.00,0.00,0.00,0.00,0.00,5.04,0.00,75.35,USD,IN8YBMUAH828P16
2023-10-24,paid,960.17,0.00,0.00,0.00,0.00,0.00,28.20,0.00,931.97,USD,091000014947397
2023-10-23,paid,143.99,-20.00,0.00,0.00,0.00,0.00,4.34,0.00,119.65,USD,091000014137015
2023-10-20,paid,216.00,0.00,0.00,0.00,0.00,0.00,13.04,0.00,202.96,USD,77INONCJVP75G1Y
2023-10-20,paid,20.00,0.00,0.00,0.00,0.00,0.00,0.82,0.00,19.18,USD,091000011850232
2023-10-19,paid,139.94,-10.00,0.00,0.00,0.00,0.00,4.23,0.00,125.71,USD,091000016565216
2023-10-18,paid,95.20,0.00,0.00,0.00,0.00,0.00,5.92,0.00,89.28,USD,0WXXD37OQAVIEXQ
2023-10-18,paid,93.58,0.00,0.00,0.00,0.00,0.00,3.03,0.00,90.55,USD,091000015907302
2023-10-17,paid,447.37,0.00,0.00,0.00,0.00,0.00,14.17,0.00,433.20,USD,091000015626067
2023-10-16,paid,138.19,0.00,0.00,-6.35,0.00,0.00,4.19,0.00,127.65,USD,091000017314453
2023-10-15,paid,163.20,0.00,0.00,0.00,0.00,0.00,9.93,0.00,153.27,USD,SSJXZFVARX1OJ5H
2023-10-15,paid,162.35,0.00,0.00,0.00,0.00,0.00,9.88,0.00,152.47,USD,GVWVSH9K6DKCGM3
2023-10-13,paid,76.14,0.00,0.00,0.00,0.00,0.00,4.79,0.00,71.35,USD,1KUOV1D960K38OK
2023-10-13,paid,97.78,-10.00,0.00,0.00,0.00,0.00,3.14,0.00,84.64,USD,091000011915407
2023-10-12,paid,311.72,0.00,0.00,0.00,0.00,0.00,9.30,0.00,302.42,USD,091000018011060
2023-10-11,paid,0.00,-10.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,USD,QF6RXD8GBZ4QJ9K
2023-10-11,paid,364.57,0.00,0.00,0.00,0.00,0.00,10.98,0.00,353.59,USD,091000017045320
2023-10-10,paid,95.20,-78.00,0.00,0.00,0.00,0.00,2.78,0.00,14.42,USD,091000015100234
2023-10-06,paid,179.40,0.00,0.00,0.00,0.00,0.00,5.57,0.00,173.83,USD,091000010721163
2023-10-05,paid,170.00,0.00,0.00,0.00,0.00,0.00,10.33,0.00,159.67,USD,IYYRODVY7KZGV1M
2023-10-05,paid,207.80,0.00,0.00,0.00,0.00,0.00,6.31,0.00,201.49,USD,091000017640231
2023-10-04,paid,95.20,0.00,0.00,0.00,0.00,0.00,5.92,0.00,89.28,USD,NMD9804SLEFX7TA
2023-10-04,paid,201.00,0.00,0.00,0.00,0.00,0.00,5.82,0.00,195.18,USD,091000017635899
2023-10-03,paid,447.82,0.00,0.00,0.00,0.00,0.00,16.20,0.00,431.62,USD,091000016332162
2023-10-02,paid,89.00,-20.00,0.00,0.00,0.00,0.00,2.61,0.00,66.39,USD,091000010142471
2023-09-29,paid,115.60,0.00,0.00,0.00,0.00,0.00,7.12,0.00,108.48,USD,LQ5PZF564BPSWZA
2023-09-29,paid,656.60,0.00,0.00,0.00,0.00,0.00,18.27,0.00,638.33,USD,091000014912875
2023-09-28,paid,318.54,-40.00,14.21,0.00,0.00,0.00,13.94,0.00,278.81,USD,091000017443509
2023-09-27,paid,57.60,0.00,0.00,0.00,0.00,0.00,1.80,0.00,55.80,USD,091000016072856
2023-09-26,paid,1338.55,0.00,0.00,0.00,0.00,0.00,39.61,0.00,1298.94,USD,091000015993705
2023-09-25,paid,272.20,0.00,0.00,0.00,0.00,0.00,8.28,0.00,263.92,USD,091000013408940
2023-09-22,paid,239.67,0.00,0.00,0.00,0.00,0.00,7.74,0.00,231.93,USD,091000010649216
2023-09-21,paid,79.70,0.00,0.00,0.00,0.00,0.00,5.00,0.00,74.70,USD,4NAIB3EKXLQ3NN2
2023-09-21,paid,66.00,0.00,0.00,0.00,0.00,0.00,2.02,0.00,63.98,USD,091000017349240
2023-09-20,paid,420.64,0.00,0.00,0.00,0.00,0.00,16.89,0.00,403.75,USD,091000017361643
2023-09-19,paid,1087.20,0.00,0.00,0.00,0.00,0.00,31.95,0.00,1055.25,USD,091000016912732
2023-09-18,paid,386.60,0.00,0.00,0.00,0.00,0.00,10.95,0.00,375.65,USD,091000018292853
2023-09-17,paid,80.00,0.00,0.00,0.00,0.00,0.00,5.02,0.00,74.98,USD,QW9APSHDWDU9TO9
2023-09-15,paid,78.00,0.00,0.00,0.00,0.00,0.00,4.90,0.00,73.10,USD,RQYMYAKQPILZ37O
2023-09-15,paid,363.00,0.00,0.00,0.00,0.00,0.00,10.94,0.00,352.06,USD,091000013072397
2023-09-14,paid,257.00,0.00,0.00,0.00,0.00,0.00,7.58,0.00,249.42,USD,091000016172710
2023-09-13,paid,86.00,0.00,0.00,0.00,0.00,0.00,2.54,0.00,83.46,USD,091000015849223
2023-09-12,paid,535.39,0.00,0.00,0.00,0.00,0.00,19.45,0.00,515.94,USD,091000016562564
2023-09-11,paid,194.25,0.00,0.00,0.00,0.00,0.00,5.65,0.00,188.60,USD,091000015784704
2023-09-08,paid,330.40,0.00,0.00,0.00,0.00,0.00,10.09,0.00,320.31,USD,091000012770807
2023-09-07,paid,59.30,0.00,0.00,0.00,0.00,0.00,3.80,0.00,55.50,USD,WNIP1I564757PAE
2023-09-07,paid,333.72,0.00,0.00,-4.20,0.00,0.00,10.19,0.00,319.33,USD,091000010158900
2023-09-06,paid,1662.36,0.00,0.00,0.00,0.00,0.00,51.24,0.00,1611.12,USD,091000018331629
2023-09-05,paid,1018.47,0.00,10.91,0.00,0.00,0.00,43.51,0.00,985.87,USD,091000015889041
2023-09-02,paid,204.85,0.00,0.00,0.00,0.00,0.00,12.39,0.00,192.46,USD,G85VIJ9Q5OKVQ5I
2023-09-01,paid,301.62,0.00,0.00,0.00,0.00,0.00,8.75,0.00,292.87,USD,091000014853742
2023-08-31,paid,567.30,0.00,0.00,0.00,0.00,0.00,22.00,0.00,545.30,USD,091000013596560
2023-08-30,paid,553.76,0.00,0.00,0.00,0.00,0.00,17.63,0.00,536.13,USD,091000015953869
2023-08-29,paid,1316.83,-6.31,0.00,0.00,0.00,0.00,38.60,0.00,1271.92,USD,091000016156382
2023-08-28,paid,299.16,0.00,163.00,0.00,0.00,0.00,-4.36,0.00,466.52,USD,091000015290404
2023-08-27,paid,56.00,0.00,0.00,0.00,0.00,0.00,3.60,0.00,52.40,USD,5Q540JNXAXP5XLA
2023-08-26,paid,83.10,0.00,0.00,0.00,0.00,0.00,5.20,0.00,77.90,USD,6DIWAQHKGQK9V3Q
2023-08-25,paid,347.10,0.00,0.00,0.00,0.00,0.00,10.22,0.00,336.88,USD,091000012042482
2023-08-24,paid,180.60,0.00,0.00,0.00,0.00,0.00,5.90,0.00,174.70,USD,091000017591349
2023-08-23,paid,1545.90,0.00,0.00,-12.20,0.00,0.00,45.07,0.00,1488.63,USD,091000016174630
2023-08-22,paid,1087.42,0.00,0.00,0.00,0.00,0.00,33.08,0.00,1054.34,USD,091000016185786
2023-08-21,paid,526.00,0.00,0.00,0.00,0.00,0.00,15.48,0.00,510.52,USD,091000015403618
2023-08-20,paid,104.00,0.00,0.00,0.00,0.00,0.00,6.44,0.00,97.56,USD,J5PA3NE69CUTKAT
2023-08-18,paid,762.65,0.00,0.00,0.00,0.00,0.00,22.24,0.00,740.41,USD,091000010716694
2023-08-17,paid,579.10,0.00,0.00,0.00,0.00,0.00,17.16,0.00,561.94,USD,091000017999753
2023-08-16,paid,57.60,0.00,0.00,0.00,0.00,0.00,3.70,0.00,53.90,USD,EDO0S5M0I7P9Q7G
2023-08-16,paid,1168.75,-57.60,0.00,0.00,0.00,0.00,38.55,0.00,1072.60,USD,091000015447084
2023-08-15,paid,84.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,78.74,USD,UQYRM368201E0LP
2023-08-15,paid,5710.87,-1.82,0.00,0.00,0.00,0.00,176.51,0.00,5532.54,USD,091000018629607
