order_name,created_at,financial_status,fulfillment_status,total,subtotal,shipping,tax,refunded,discounts
"#14345","2025-01-31T21:29:27Z","PAID","FULFILLED","62.84","0","0","0","0","0"
"#14346","2025-01-31T22:35:54Z","PAID","FULFILLED","52.34","0","0","0","0","0"
"#14347","2025-02-01T00:40:45Z","PARTIALLY_REFUNDED","FULFILLED","72.84","0","0","0","0","0"
"#14348","2025-02-01T02:17:18Z","PAID","FULFILLED","90.95","0","0","0","0","0"
"#14349","2025-02-01T03:04:46Z","PAID","FULFILLED","51.72","0","0","0","0","0"
"#14350","2025-02-01T03:24:04Z","PAID","FULFILLED","77.3","0","0","0","0","0"
"#14351","2025-02-01T11:05:42Z","PAID","FULFILLED","115.35","0","0","0","0","0"
"#14352","2025-02-01T14:06:05Z","PAID","FULFILLED","36.24","0","0","0","0","0"
"#14353","2025-02-01T15:17:11Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14354","2025-02-01T15:56:30Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#14355","2025-02-01T18:20:21Z","PARTIALLY_REFUNDED","FULFILLED","58.07","0","0","0","0","0"
"#14356","2025-02-01T18:25:44Z","PAID","FULFILLED","69.82","0","0","0","0","0"
"#14357","2025-02-01T21:55:36Z","PAID","FULFILLED","94.35","0","0","0","0","0"
"#14358","2025-02-01T22:14:45Z","PAID","FULFILLED","336.39","0","0","0","0","0"
"#14359","2025-02-01T23:43:28Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#14360","2025-02-02T00:21:43Z","PAID","FULFILLED","32.79","0","0","0","0","0"
"#14361","2025-02-02T00:33:33Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#14362","2025-02-02T02:36:33Z","PAID","FULFILLED","98.04","0","0","0","0","0"
"#14363","2025-02-02T04:45:41Z","PAID","FULFILLED","34.27","0","0","0","0","0"
"#14364","2025-02-02T05:05:12Z","PAID","FULFILLED","107.98","0","0","0","0","0"
"#14365","2025-02-02T05:28:52Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#14366","2025-02-02T07:57:17Z","PAID","FULFILLED","26.25","0","0","0","0","0"
"#14367","2025-02-02T10:32:47Z","PAID","FULFILLED","83.23","0","0","0","0","0"
"#14368","2025-02-02T12:57:48Z","PAID","FULFILLED","86.0","0","0","0","0","0"
"#14369","2025-02-02T13:28:31Z","PAID","FULFILLED","47.6","0","0","0","0","0"
"#14370","2025-02-02T15:31:14Z","PAID","FULFILLED","15.0","0","0","0","0","0"
"#14371","2025-02-02T16:41:25Z","PAID","FULFILLED","15.0","0","0","0","0","0"
"#14372","2025-02-02T16:45:38Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14373","2025-02-02T17:38:15Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14374","2025-02-02T17:46:13Z","PAID","FULFILLED","158.0","0","0","0","0","0"
"#14375","2025-02-02T18:56:33Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#14376","2025-02-02T20:11:46Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#14377","2025-02-02T20:20:14Z","PAID","FULFILLED","25.47","0","0","0","0","0"
"#14378","2025-02-02T20:34:32Z","PAID","FULFILLED","15.0","0","0","0","0","0"
"#14379","2025-02-02T20:41:20Z","PAID","FULFILLED","33.62","0","0","0","0","0"
"#14380","2025-02-02T21:45:17Z","PAID","FULFILLED","115.35","0","0","0","0","0"
"#14381","2025-02-02T22:17:17Z","PAID","FULFILLED","84.75","0","0","0","0","0"
"#14382","2025-02-02T22:19:29Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#14383","2025-02-02T23:12:10Z","PAID","FULFILLED","79.99","0","0","0","0","0"
"#14384","2025-02-02T23:32:30Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#14385","2025-02-03T00:36:26Z","PAID","FULFILLED","30.0","0","0","0","0","0"
"#14386","2025-02-03T00:36:44Z","PAID","FULFILLED","33.62","0","0","0","0","0"
"#14387","2025-02-03T01:50:13Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14388","2025-02-03T06:17:08Z","PAID","FULFILLED","32.79","0","0","0","0","0"
"#14389","2025-02-03T14:12:16Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14390","2025-02-03T15:31:20Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#14391","2025-02-03T15:44:40Z","PAID","FULFILLED","87.99","0","0","0","0","0"
"#14392","2025-02-03T16:45:31Z","PAID","FULFILLED","15.0","0","0","0","0","0"
"#14393","2025-02-03T18:49:52Z","PAID","FULFILLED","15.0","0","0","0","0","0"
"#14394","2025-02-04T00:26:57Z","PAID","FULFILLED","33.62","0","0","0","0","0"
"#14395","2025-02-04T02:24:52Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#14396","2025-02-04T08:50:13Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14397","2025-02-04T10:06:46Z","PAID","FULFILLED","157.42","0","0","0","0","0"
"#14398","2025-02-04T16:22:25Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#14399","2025-02-04T16:50:41Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#14400","2025-02-04T19:27:50Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#14401","2025-02-04T20:58:28Z","PAID","FULFILLED","114.55","0","0","0","0","0"
"#14402","2025-02-04T21:31:15Z","PAID","FULFILLED","115.35","0","0","0","0","0"
"#14403","2025-02-04T22:01:28Z","PAID","FULFILLED","50.99","0","0","0","0","0"
"#14404","2025-02-04T22:23:56Z","PAID","FULFILLED","26.25","0","0","0","0","0"
"#14405","2025-02-05T03:00:19Z","PAID","FULFILLED","122.44","0","0","0","0","0"
"#14406","2025-02-05T03:23:39Z","PAID","FULFILLED","142.8","0","0","0","0","0"
"#14407","2025-02-05T04:17:34Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#14408","2025-02-05T07:11:24Z","PAID","FULFILLED","25.85","0","0","0","0","0"
"#14409","2025-02-05T14:58:14Z","PAID","FULFILLED","98.04","0","0","0","0","0"
"#14410","2025-02-05T18:07:47Z","PAID","FULFILLED","67.06","0","0","0","0","0"
"#14411","2025-02-05T19:22:55Z","PAID","FULFILLED","77.61","0","0","0","0","0"
"#14412","2025-02-05T21:15:39Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14413","2025-02-05T21:20:57Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14414","2025-02-05T23:00:31Z","PAID","FULFILLED","38.74","0","0","0","0","0"
"#14415","2025-02-05T23:08:39Z","PAID","FULFILLED","26.07","0","0","0","0","0"
"#14416","2025-02-06T02:07:46Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#14417","2025-02-06T17:04:28Z","PAID","FULFILLED","32.79","0","0","0","0","0"
"#14418","2025-02-06T17:06:03Z","PAID","FULFILLED","41.0","0","0","0","0","0"
"#14419","2025-02-06T17:09:09Z","PAID","FULFILLED","26.32","0","0","0","0","0"
"#14420","2025-02-06T17:46:48Z","PAID","FULFILLED","29.96","0","0","0","0","0"
"#14421","2025-02-06T19:29:17Z","PAID","FULFILLED","108.0","0","0","0","0","0"
"#14422","2025-02-06T19:33:45Z","PAID","FULFILLED","87.99","0","0","0","0","0"
"#14423","2025-02-06T20:51:01Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14424","2025-02-06T21:25:14Z","PAID","FULFILLED","110.15","0","0","0","0","0"
"#14425","2025-02-07T03:19:15Z","PAID","FULFILLED","67.54","0","0","0","0","0"
"#14426","2025-02-07T03:43:25Z","PAID","FULFILLED","162.75","0","0","0","0","0"
"#14427","2025-02-07T04:53:07Z","PAID","FULFILLED","163.0","0","0","0","0","0"
"#14428","2025-02-07T06:28:43Z","PAID","FULFILLED","72.0","0","0","0","0","0"
"#14429","2025-02-07T06:46:45Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#14430","2025-02-07T10:42:51Z","PAID","FULFILLED","107.0","0","0","0","0","0"
"#14431","2025-02-07T12:52:30Z","PAID","FULFILLED","68.74","0","0","0","0","0"
"#14432","2025-02-07T13:14:51Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14433","2025-02-07T13:29:44Z","PAID","FULFILLED","58.07","0","0","0","0","0"
"#14434","2025-02-07T18:09:31Z","PAID","FULFILLED","64.99","0","0","0","0","0"
"#14435","2025-02-07T18:17:45Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#14436","2025-02-08T00:37:21Z","PAID","FULFILLED","50.0","0","0","0","0","0"
"#14437","2025-02-08T02:01:53Z","PAID","FULFILLED","73.11","0","0","0","0","0"
"#14438","2025-02-08T02:33:51Z","PAID","FULFILLED","60.76","0","0","0","0","0"
"#14439","2025-02-08T02:51:05Z","PAID","FULFILLED","93.62","0","0","0","0","0"
"#14440","2025-02-08T05:26:16Z","PAID","FULFILLED","88.15","0","0","0","0","0"
"#14441","2025-02-08T08:44:31Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14442","2025-02-08T18:13:11Z","PAID","FULFILLED","33.62","0","0","0","0","0"
"#14443","2025-02-08T18:31:01Z","PAID","FULFILLED","75.73","0","0","0","0","0"
"#14444","2025-02-08T18:35:50Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#14445","2025-02-08T18:48:14Z","PAID","FULFILLED","46.0","0","0","0","0","0"
"#14446","2025-02-08T18:54:32Z","PAID","FULFILLED","186.0","0","0","0","0","0"
"#14447","2025-02-08T19:15:49Z","PAID","FULFILLED","56.0","0","0","0","0","0"
"#14448","2025-02-08T20:07:49Z","PAID","FULFILLED","61.74","0","0","0","0","0"
"#14449","2025-02-08T21:20:59Z","PAID","FULFILLED","90.63","0","0","0","0","0"
"#14450","2025-02-08T21:46:50Z","PAID","FULFILLED","56.0","0","0","0","0","0"
"#14451","2025-02-09T01:06:10Z","PAID","FULFILLED","93.62","0","0","0","0","0"
"#14452","2025-02-09T01:39:50Z","PAID","FULFILLED","66.74","0","0","0","0","0"
"#14453","2025-02-09T03:16:36Z","PAID","FULFILLED","105.0","0","0","0","0","0"
"#14454","2025-02-09T15:14:50Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#14455","2025-02-09T17:29:53Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#14456","2025-02-09T22:19:36Z","PAID","FULFILLED","191.55","0","0","0","0","0"
"#14457","2025-02-09T22:28:55Z","PAID","FULFILLED","52.34","0","0","0","0","0"
"#14458","2025-02-09T23:11:53Z","PAID","FULFILLED","87.99","0","0","0","0","0"
"#14459","2025-02-10T00:01:45Z","PAID","FULFILLED","52.34","0","0","0","0","0"
"#14460","2025-02-10T06:17:21Z","PARTIALLY_REFUNDED","FULFILLED","36.99","0","0","0","0","0"
"#14461","2025-02-10T06:31:54Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#14462","2025-02-10T06:33:28Z","PAID","FULFILLED","43.96","0","0","0","0","0"
"#14463","2025-02-10T10:47:01Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#14464","2025-02-10T16:32:15Z","PAID","FULFILLED","162.75","0","0","0","0","0"
"#14465","2025-02-10T16:55:35Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14466","2025-02-10T19:20:34Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14467","2025-02-10T22:48:18Z","PAID","UNFULFILLED","0.0","0","0","0","0","0"
"#14468","2025-02-10T23:22:14Z","PAID","FULFILLED","110.15","0","0","0","0","0"
"#14469","2025-02-11T01:26:46Z","PAID","FULFILLED","106.4","0","0","0","0","0"
"#14470","2025-02-11T03:40:07Z","PAID","FULFILLED","87.99","0","0","0","0","0"
"#14471","2025-02-11T04:03:53Z","PAID","FULFILLED","84.55","0","0","0","0","0"
"#14472","2025-02-11T04:27:47Z","PAID","FULFILLED","79.39","0","0","0","0","0"
"#14473","2025-02-11T07:19:41Z","PAID","FULFILLED","114.75","0","0","0","0","0"
"#14474","2025-02-11T12:34:16Z","PAID","FULFILLED","124.0","0","0","0","0","0"
"#14475","2025-02-11T16:33:33Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#14476","2025-02-11T17:25:20Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14477","2025-02-11T19:06:22Z","PAID","FULFILLED","37.99","0","0","0","0","0"
"#14478","2025-02-11T19:26:45Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14479","2025-02-11T20:04:22Z","PAID","FULFILLED","160.55","0","0","0","0","0"
"#14480","2025-02-11T20:52:30Z","PAID","FULFILLED","98.55","0","0","0","0","0"
"#14481","2025-02-11T21:57:32Z","PAID","FULFILLED","123.0","0","0","0","0","0"
"#14482","2025-02-11T22:01:50Z","PAID","FULFILLED","58.34","0","0","0","0","0"
"#14483","2025-02-12T04:38:32Z","PAID","FULFILLED","88.15","0","0","0","0","0"
"#14484","2025-02-12T07:29:51Z","PAID","FULFILLED","29.68","0","0","0","0","0"
"#14485","2025-02-12T15:09:40Z","PAID","FULFILLED","78.49","0","0","0","0","0"
"#14486","2025-02-12T15:23:45Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14487","2025-02-12T18:11:56Z","PARTIALLY_REFUNDED","FULFILLED","78.81","0","0","0","0","0"
"#14488","2025-02-12T18:30:20Z","PAID","FULFILLED","58.07","0","0","0","0","0"
"#14489","2025-02-12T20:55:11Z","PAID","FULFILLED","67.54","0","0","0","0","0"
"#14490","2025-02-12T23:08:34Z","PAID","FULFILLED","100.9","0","0","0","0","0"
"#14491","2025-02-13T00:32:12Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#14492","2025-02-13T01:09:16Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14493","2025-02-13T03:39:22Z","PAID","FULFILLED","16.31","0","0","0","0","0"
"#14494","2025-02-13T12:19:03Z","PAID","FULFILLED","30.32","0","0","0","0","0"
"#14495","2025-02-13T16:00:55Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#14496","2025-02-13T17:39:38Z","PAID","FULFILLED","54.89","0","0","0","0","0"
"#14497","2025-02-13T18:22:34Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14498","2025-02-13T18:35:28Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14499","2025-02-13T20:10:27Z","PAID","FULFILLED","261.8","0","0","0","0","0"
"#14500","2025-02-13T20:58:44Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14501","2025-02-13T21:10:13Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#14502","2025-02-14T01:59:33Z","PAID","FULFILLED","93.62","0","0","0","0","0"
"#14503","2025-02-14T02:14:10Z","PAID","FULFILLED","104.96","0","0","0","0","0"
"#14504","2025-02-14T05:22:09Z","PAID","FULFILLED","38.97","0","0","0","0","0"
"#14505","2025-02-14T13:10:29Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#14506","2025-02-14T14:41:32Z","PAID","FULFILLED","76.14","0","0","0","0","0"
"#14507","2025-02-14T15:04:34Z","PAID","FULFILLED","98.55","0","0","0","0","0"
"#14508","2025-02-14T17:57:44Z","PAID","FULFILLED","139.41","0","0","0","0","0"
"#14509","2025-02-14T19:17:37Z","PAID","FULFILLED","173.0","0","0","0","0","0"
"#14510","2025-02-14T19:22:07Z","PAID","FULFILLED","65.97","0","0","0","0","0"
"#14511","2025-02-14T19:30:43Z","PAID","FULFILLED","38.97","0","0","0","0","0"
"#14512","2025-02-15T01:31:50Z","PAID","FULFILLED","58.75","0","0","0","0","0"
"#14513","2025-02-15T13:50:27Z","PAID","FULFILLED","186.2","0","0","0","0","0"
"#14514","2025-02-15T17:42:14Z","PAID","FULFILLED","84.0","0","0","0","0","0"
"#14515","2025-02-15T19:27:16Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#14516","2025-02-15T20:51:08Z","PAID","FULFILLED","82.7","0","0","0","0","0"
"#14517","2025-02-15T23:14:59Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14518","2025-02-16T01:48:32Z","PAID","FULFILLED","119.0","0","0","0","0","0"
"#14519","2025-02-16T01:58:13Z","PAID","FULFILLED","103.7","0","0","0","0","0"
"#14520","2025-02-16T04:57:11Z","PAID","FULFILLED","100.2","0","0","0","0","0"
"#14521","2025-02-16T05:38:28Z","PAID","FULFILLED","138.33","0","0","0","0","0"
"#14522","2025-02-16T05:47:53Z","PAID","FULFILLED","38.74","0","0","0","0","0"
"#14523","2025-02-16T06:06:44Z","PAID","FULFILLED","95.2","0","0","0","0","0"
"#14524","2025-02-16T14:41:48Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#14525","2025-02-16T17:48:14Z","PAID","FULFILLED","147.22","0","0","0","0","0"
"#14526","2025-02-16T18:23:23Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#14527","2025-02-16T18:51:51Z","PAID","FULFILLED","56.0","0","0","0","0","0"
"#14528","2025-02-16T19:45:18Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14529","2025-02-16T20:26:30Z","PAID","FULFILLED","82.22","0","0","0","0","0"
"#14530","2025-02-16T20:32:52Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14531","2025-02-16T21:02:50Z","PAID","FULFILLED","39.34","0","0","0","0","0"
"#14532","2025-02-16T23:29:39Z","PAID","FULFILLED","80.39","0","0","0","0","0"
"#14533","2025-02-16T23:33:57Z","PAID","FULFILLED","80.39","0","0","0","0","0"
"#14534","2025-02-16T23:37:21Z","PAID","FULFILLED","38.97","0","0","0","0","0"
"#14535","2025-02-17T00:13:49Z","PAID","FULFILLED","138.55","0","0","0","0","0"
"#14536","2025-02-17T00:19:50Z","PAID","FULFILLED","33.62","0","0","0","0","0"
"#14537","2025-02-17T00:45:13Z","PAID","FULFILLED","17.43","0","0","0","0","0"
"#14538","2025-02-17T01:56:41Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#14539","2025-02-17T02:12:13Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#14540","2025-02-17T02:43:27Z","PAID","FULFILLED","106.88","0","0","0","0","0"
"#14541","2025-02-17T04:14:35Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14542","2025-02-17T05:15:08Z","PAID","FULFILLED","32.79","0","0","0","0","0"
"#14668","2025-03-01T05:22:22Z","PAID","FULFILLED","29.75","0","0","0","0","0"
"#14669","2025-03-01T08:55:18Z","PAID","FULFILLED","29.97","0","0","0","0","0"
"#14670","2025-03-01T15:57:43Z","PAID","FULFILLED","68.54","0","0","0","0","0"
"#14671","2025-03-01T16:14:32Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#14672","2025-03-01T16:19:02Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#14673","2025-03-01T17:22:53Z","PAID","FULFILLED","87.35","0","0","0","0","0"
"#14674","2025-03-01T18:54:58Z","PAID","FULFILLED","108.0","0","0","0","0","0"
"#14675","2025-03-01T19:42:19Z","PAID","FULFILLED","66.99","0","0","0","0","0"
"#14676","2025-03-01T21:02:09Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14677","2025-03-02T01:05:54Z","PAID","FULFILLED","87.55","0","0","0","0","0"
"#14678","2025-03-02T03:18:09Z","PAID","FULFILLED","58.07","0","0","0","0","0"
"#14679","2025-03-02T15:04:13Z","PAID","FULFILLED","28.0","0","0","0","0","0"
"#14680","2025-03-02T22:27:58Z","PAID","FULFILLED","37.99","0","0","0","0","0"
"#14681","2025-03-02T22:36:27Z","PAID","FULFILLED","82.55","0","0","0","0","0"
"#14682","2025-03-03T07:25:53Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#14683","2025-03-03T08:48:46Z","PAID","FULFILLED","95.2","0","0","0","0","0"
"#14684","2025-03-03T09:22:58Z","PAID","FULFILLED","78.98","0","0","0","0","0"
"#14685","2025-03-03T16:07:58Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14686","2025-03-03T17:25:40Z","PAID","FULFILLED","32.79","0","0","0","0","0"
"#14687","2025-03-03T22:13:32Z","PAID","FULFILLED","103.31","0","0","0","0","0"
"#14688","2025-03-04T00:22:41Z","PAID","FULFILLED","64.99","0","0","0","0","0"
"#14689","2025-03-04T01:48:47Z","PAID","FULFILLED","95.54","0","0","0","0","0"
"#14690","2025-03-04T17:28:01Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14691","2025-03-04T18:56:15Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#14692","2025-03-04T23:14:11Z","PAID","FULFILLED","113.0","0","0","0","0","0"
"#14693","2025-03-04T23:22:17Z","PAID","FULFILLED","88.97","0","0","0","0","0"
"#14694","2025-03-04T23:33:30Z","PAID","FULFILLED","85.75","0","0","0","0","0"
"#14695","2025-03-05T00:18:44Z","PAID","FULFILLED","159.0","0","0","0","0","0"
"#14696","2025-03-05T00:46:11Z","PAID","FULFILLED","58.07","0","0","0","0","0"
"#14697","2025-03-05T04:56:20Z","PAID","FULFILLED","82.0","0","0","0","0","0"
"#14698","2025-03-05T07:06:07Z","PAID","FULFILLED","86.95","0","0","0","0","0"
"#14699","2025-03-05T15:48:22Z","PAID","FULFILLED","107.0","0","0","0","0","0"
"#14700","2025-03-05T18:28:08Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#14701","2025-03-05T22:22:47Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#14702","2025-03-06T00:36:06Z","PAID","FULFILLED","1.75","0","0","0","0","0"
"#14703","2025-03-06T00:38:08Z","PAID","FULFILLED","38.74","0","0","0","0","0"
"#14704","2025-03-06T14:06:20Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#14705","2025-03-06T15:24:19Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14706","2025-03-06T15:51:52Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14707","2025-03-06T16:27:25Z","PAID","FULFILLED","107.0","0","0","0","0","0"
"#14708","2025-03-06T17:18:16Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14709","2025-03-06T17:32:34Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14710","2025-03-06T17:35:07Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14711","2025-03-06T22:49:31Z","PAID","FULFILLED","139.9","0","0","0","0","0"
"#14712","2025-03-07T01:48:09Z","PAID","FULFILLED","83.95","0","0","0","0","0"
"#14713","2025-03-07T02:39:27Z","PAID","FULFILLED","81.55","0","0","0","0","0"
"#14714","2025-03-07T04:54:04Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14715","2025-03-07T12:28:45Z","PAID","FULFILLED","93.62","0","0","0","0","0"
"#14716","2025-03-07T16:16:08Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14717","2025-03-07T16:18:27Z","PAID","FULFILLED","86.55","0","0","0","0","0"
"#14718","2025-03-07T18:03:42Z","PAID","FULFILLED","224.0","0","0","0","0","0"
"#14719","2025-03-07T21:16:14Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#14720","2025-03-07T22:26:33Z","PAID","FULFILLED","70.74","0","0","0","0","0"
"#14721","2025-03-08T03:35:22Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14722","2025-03-08T04:00:26Z","PAID","FULFILLED","40.28","0","0","0","0","0"
"#14723","2025-03-08T04:16:09Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14724","2025-03-08T05:13:00Z","PAID","FULFILLED","38.97","0","0","0","0","0"
"#14725","2025-03-08T15:46:21Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#14726","2025-03-08T17:31:03Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14727","2025-03-08T18:47:19Z","PAID","FULFILLED","81.35","0","0","0","0","0"
"#14728","2025-03-09T05:12:32Z","PAID","FULFILLED","39.34","0","0","0","0","0"
"#14729","2025-03-09T07:10:31Z","PAID","FULFILLED","107.0","0","0","0","0","0"
"#14730","2025-03-09T17:28:09Z","PAID","FULFILLED","58.07","0","0","0","0","0"
"#14731","2025-03-09T20:53:49Z","PAID","FULFILLED","37.97","0","0","0","0","0"
"#14732","2025-03-10T00:10:39Z","PAID","FULFILLED","82.55","0","0","0","0","0"
"#14733","2025-03-10T00:33:16Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14734","2025-03-10T00:45:53Z","PAID","FULFILLED","0.0","0","0","0","0","0"
"#14735","2025-03-10T01:42:33Z","PAID","FULFILLED","192.55","0","0","0","0","0"
"#14736","2025-03-10T06:40:11Z","PAID","FULFILLED","36.99","0","0","0","0","0"
"#14737","2025-03-10T14:02:18Z","PAID","FULFILLED","87.99","0","0","0","0","0"
