Transaction Date,Type,Order,Card Brand,Card Source,Payout Status,Payout Date,Payout ID,Available On,Amount,Fee,Net,Checkout,Payment Method Name,Presentment Amount,Presentment Currency,Currency
2025-12-02 15:47:43 -0500,charge,#17401,master,online,paid,2025-12-04,104605286436,2025-12-04,38.34,1.30,37.04,#45743940501540,card,38.34,USD,USD
2025-12-02 13:40:41 -0500,charge,#17398,master,online,paid,2025-12-04,104605286436,2025-12-04,49.34,1.58,47.76,#45743509635108,card,49.34,USD,USD
2025-12-02 11:34:34 -0500,charge,#17394,unknown,online,paid,2025-12-04,104620851236,2025-12-02,66.04,2.79,63.25,#45743091613732,paypal,66.04,USD,USD
2025-12-02 07:20:29 -0500,charge,#17390,american_express,online,paid,2025-12-04,104605286436,2025-12-04,84.32,3.34,80.98,#45742401355812,card,84.32,USD,USD
2025-12-02 00:13:34 -0500,charge,#17387,master,online,paid,2025-12-04,104605286436,2025-12-04,66.04,2.02,64.02,#45741442039844,card,66.04,USD,USD
2025-12-01 23:33:12 -0500,charge,#17382,visa,online,paid,2025-12-04,104605286436,2025-12-04,88.65,2.60,86.05,#45741294616612,card,88.65,USD,USD
2025-12-01 23:21:39 -0500,charge,#17381,american_express,online,paid,2025-12-04,104605286436,2025-12-04,103.83,4.04,99.79,#45741274365988,card,103.83,USD,USD
2025-12-01 22:38:39 -0500,charge,#17380,discover,online,paid,2025-12-04,104605286436,2025-12-04,68.94,2.09,66.85,#45741117734948,card,68.94,USD,USD
2025-12-01 22:15:58 -0500,charge,#17379,visa,online,paid,2025-12-04,104605286436,2025-12-04,66.04,4.20,61.84,#45741033160740,shop_pay_installments,66.04,USD,USD
2025-12-01 21:44:31 -0500,charge,#17375,discover,online,paid,2025-12-04,104605286436,2025-12-04,64.29,4.09,60.20,#45740890193956,shop_pay_installments,64.29,USD,USD
2025-12-01 21:35:40 -0500,charge,#17374,visa,online,paid,2025-12-04,104605286436,2025-12-04,28.59,1.04,27.55,#45740864208932,card,28.59,USD,USD
2025-12-01 21:27:45 -0500,charge,#17373,visa,online,paid,2025-12-04,104605286436,2025-12-04,26.49,0.99,25.50,#45740049661988,card,26.49,USD,USD
2025-12-01 20:22:55 -0500,charge,#17372,visa,online,paid,2025-12-03,104582676516,2025-12-02,49.34,1.58,47.76,#45740516180004,card,49.34,USD,USD
2025-12-01 19:19:44 -0500,charge,#17370,unknown,online,paid,2025-12-03,104582676516,2025-12-02,68.94,2.90,66.04,#45740257902628,paypal,68.94,USD,USD
2025-12-01 18:04:16 -0500,charge,#17369,master,online,paid,2025-12-03,104571502628,2025-12-03,64.29,1.97,62.32,#45739939430436,card,64.29,USD,USD
2025-12-01 17:37:16 -0500,charge,#17368,visa,online,paid,2025-12-03,104571502628,2025-12-03,113.95,3.26,110.69,#45739832279076,card,113.95,USD,USD
2025-12-01 16:51:44 -0500,charge,#17367,visa,online,paid,2025-12-03,104571502628,2025-12-03,97.25,2.83,94.42,#45739635572772,card,97.25,USD,USD
2025-12-01 16:01:57 -0500,charge,#17364,master,online,paid,2025-12-03,104571502628,2025-12-03,86.55,2.55,84.00,#45739408687140,card,86.55,USD,USD
2025-12-01 15:35:18 -0500,charge,#17363,unknown,online,paid,2025-12-03,104582676516,2025-12-01,56.00,2.44,53.56,#45739275321380,paypal,56.00,USD,USD
2025-12-01 15:28:58 -0500,charge,#17362,unknown,online,paid,2025-12-03,104582676516,2025-12-01,56.00,2.44,53.56,#45737494609956,paypal,56.00,USD,USD
2025-12-01 13:33:22 -0500,charge,#17360,master,online,paid,2025-12-03,104571502628,2025-12-03,154.28,8.05,146.23,#45738708008996,card,132.76,EUR,USD
2025-12-01 13:19:16 -0500,charge,#17359,unknown,online,paid,2025-12-03,104582676516,2025-12-01,49.45,2.22,47.23,#45738717052964,paypal,49.45,USD,USD
2025-12-01 13:16:37 -0500,charge,#17358,visa,online,paid,2025-12-03,104571502628,2025-12-03,86.64,2.55,84.09,#45738707845156,card,86.64,USD,USD
2025-12-01 11:40:19 -0500,charge,#17354,master,online,paid,2025-12-03,104571502628,2025-12-03,57.49,3.69,53.80,#45738303029284,shop_pay_installments,57.49,USD,USD
2025-12-01 11:12:34 -0500,charge,#17351,american_express,online,paid,2025-12-03,104571502628,2025-12-03,64.29,2.61,61.68,#45738202431524,card,64.29,USD,USD
2025-12-01 01:58:08 -0500,charge,#17342,visa,online,paid,2025-12-03,104571502628,2025-12-03,67.64,2.06,65.58,#45736665415716,card,67.64,USD,USD
2025-11-30 23:03:29 -0500,charge,#17335,master,online,paid,2025-12-03,104571502628,2025-12-03,97.25,2.83,94.42,#45736250671140,card,97.25,USD,USD
2025-11-30 22:54:08 -0500,charge,#17334,visa,online,paid,2025-12-03,104571502628,2025-12-03,66.64,2.03,64.61,#45736244052004,card,66.64,USD,USD
2025-11-30 21:57:20 -0500,charge,#17332,visa,online,paid,2025-12-03,104571502628,2025-12-03,86.24,2.54,83.70,#45736064450596,card,86.24,USD,USD
2025-11-30 21:32:03 -0500,charge,#17330,master,online,paid,2025-12-03,104571502628,2025-12-03,66.04,2.02,64.02,#45735983710244,card,66.04,USD,USD
2025-11-30 21:27:17 -0500,charge,#17328,visa,online,paid,2025-12-03,104571502628,2025-12-03,66.04,2.02,64.02,#45735955169316,card,66.04,USD,USD
2025-11-30 18:16:08 -0500,charge,#17318,unknown,online,paid,2025-12-02,104545026084,2025-11-30,76.61,3.16,73.45,#45735215693860,paypal,76.61,USD,USD
2025-11-30 16:51:37 -0500,charge,#17315,master,online,paid,2025-12-02,104528805924,2025-12-02,74.66,2.24,72.42,#45734794952740,card,74.66,USD,USD
2025-11-30 16:38:57 -0500,charge,#17312,unknown,online,paid,2025-12-02,104545026084,2025-11-30,97.25,3.88,93.37,#45734700908580,paypal,97.25,USD,USD
2025-11-30 16:32:58 -0500,charge,#17311,visa,online,paid,2025-12-02,104528805924,2025-12-02,26.49,0.99,25.50,#45734687637540,card,26.49,USD,USD
2025-11-30 15:36:00 -0500,charge,#17306,american_express,online,paid,2025-12-02,104528805924,2025-12-02,29.57,1.36,28.21,#45734394658852,card,29.57,USD,USD
2025-11-30 14:57:57 -0500,charge,#17303,visa,online,paid,2025-12-02,104528805924,2025-12-02,94.50,2.76,91.74,#45734202703908,card,94.50,USD,USD
2025-11-30 13:14:51 -0500,charge,#17296,visa,online,paid,2025-12-02,104528805924,2025-12-02,64.29,1.97,62.32,#45733696503844,card,64.29,USD,USD
2025-11-30 12:25:14 -0500,charge,#17293,visa,online,paid,2025-12-02,104528805924,2025-12-02,29.57,1.07,28.50,#45733498290212,card,29.57,USD,USD
2025-11-30 11:20:19 -0500,charge,#17290,visa,online,paid,2025-12-02,104528805924,2025-12-02,66.04,2.02,64.02,#45733243355172,card,66.04,USD,USD
2025-11-30 11:20:02 -0500,charge,#17289,visa,online,paid,2025-12-02,104528805924,2025-12-02,29.57,1.07,28.50,#45733236932644,card,29.57,USD,USD
2025-11-30 10:14:22 -0500,charge,#17288,visa,online,paid,2025-12-02,104528805924,2025-12-02,87.05,2.56,84.49,#45733012996132,card,87.05,USD,USD
2025-11-30 01:37:13 -0500,charge,#17278,unknown,online,paid,2025-12-02,104545026084,2025-11-30,64.29,2.73,61.56,#45731798614052,paypal,64.29,USD,USD
2025-11-29 21:53:23 -0500,charge,#17259,visa,online,paid,2025-12-02,104528805924,2025-12-02,28.59,1.04,27.55,#45731247357988,card,28.59,USD,USD
2025-11-29 21:09:10 -0500,charge,#17258,visa,online,paid,2025-12-02,104528805924,2025-12-02,91.65,2.68,88.97,#45731092594724,card,91.65,USD,USD
2025-11-29 20:59:28 -0500,charge,#17257,unknown,online,paid,2025-12-01,104513142820,2025-11-30,91.00,3.67,87.33,#45731050618916,paypal,91.00,USD,USD
2025-11-29 20:13:54 -0500,marketplace sales tax,#17254,unknown,online,paid,2025-12-02,104528805924,2025-11-30,-3.12,0.00,-3.12,,,,,USD
2025-11-29 20:13:53 -0500,charge,#17254,master,online,paid,2025-12-02,104528805924,2025-12-02,51.31,1.63,49.68,#45730872426532,card,51.31,USD,USD
2025-11-29 19:54:49 -0500,charge,#17253,visa,online,paid,2025-12-02,104528805924,2025-12-02,113.95,3.26,110.69,#45730782281764,card,113.95,USD,USD
2025-11-29 19:37:45 -0500,charge,#17252,visa,online,paid,2025-12-02,104528805924,2025-12-02,60.54,1.87,58.67,#45730715336740,card,60.54,USD,USD
2025-11-29 19:08:44 -0500,charge,#17249,visa,online,paid,2025-12-02,104528805924,2025-12-02,28.59,1.04,27.55,#45730591965220,card,28.59,USD,USD
2025-11-29 18:07:23 -0500,charge,#17246,master,online,paid,2025-12-02,104528805924,2025-12-02,49.34,1.58,47.76,#45730299019300,card,49.34,USD,USD
2025-11-29 17:34:44 -0500,charge,#17244,visa,online,paid,2025-12-02,104528805924,2025-12-02,230.95,6.30,224.65,#45730135736356,card,230.95,USD,USD
2025-11-29 17:30:57 -0500,charge,#17243,discover,online,paid,2025-12-02,104528805924,2025-12-02,28.59,1.04,27.55,#45730114404388,card,28.59,USD,USD
2025-11-29 16:45:40 -0500,charge,#17242,american_express,online,paid,2025-12-02,104528805924,2025-12-02,118.86,7.31,111.55,#45729859633188,shop_pay_installments,118.86,USD,USD
2025-11-29 13:04:35 -0500,charge,#17241,visa,online,paid,2025-12-02,104528805924,2025-12-02,83.98,5.25,78.73,#45728671727652,shop_pay_installments,83.98,USD,USD
2025-11-29 12:35:50 -0500,charge,#17240,unknown,online,paid,2025-12-01,104513142820,2025-11-29,66.04,2.79,63.25,#45728536199204,paypal,66.04,USD,USD
2025-11-29 11:29:09 -0500,charge,#17236,discover,online,paid,2025-12-02,104528805924,2025-12-02,114.55,3.28,111.27,#45728212844580,card,114.55,USD,USD
2025-11-29 10:56:32 -0500,charge,#17235,unknown,online,paid,2025-12-01,104513142820,2025-11-29,111.58,4.38,107.20,#45728104644644,paypal,111.58,USD,USD
2025-11-29 10:45:31 -0500,charge,#17234,visa,online,paid,2025-12-02,104528805924,2025-12-02,102.34,2.96,99.38,#45728018890788,card,102.34,USD,USD
2025-11-29 09:40:41 -0500,charge,#17232,unknown,online,paid,2025-12-01,104513142820,2025-11-29,79.22,6.63,72.59,#45727831752740,paypal,59.89,GBP,USD
2025-11-29 03:12:34 -0500,charge,#17230,visa,online,paid,2025-12-02,104528805924,2025-12-02,66.86,2.04,64.82,#45726746509348,card,66.86,USD,USD
2025-11-29 00:49:54 -0500,refund,#17159,visa,online,paid,2025-12-02,104528805924,2025-12-02,-0.98,0.00,-0.98,#45716930166820,card,0.98,USD,USD
2025-11-29 00:10:40 -0500,charge,#17224,master,online,paid,2025-12-02,104528805924,2025-12-02,56.00,1.76,54.24,#45726215667748,card,56.00,USD,USD
2025-11-28 23:57:15 -0500,charge,#17222,visa,online,paid,2025-12-02,104528805924,2025-12-02,64.29,1.97,62.32,#45726182998052,card,64.29,USD,USD
2025-11-28 23:39:56 -0500,charge,#17221,master,online,paid,2025-12-02,104528805924,2025-12-02,29.57,1.07,28.50,#45726123851812,card,29.57,USD,USD
2025-11-28 23:39:18 -0500,charge,#17220,visa,online,paid,2025-12-02,104528805924,2025-12-02,29.57,1.07,28.50,#45726123720740,card,29.57,USD,USD
2025-11-28 22:14:40 -0500,charge,#17216,visa,online,paid,2025-12-02,104528805924,2025-12-02,113.95,3.26,110.69,#45725613096996,card,113.95,USD,USD
2025-11-28 21:03:07 -0500,charge,#17210,master,online,paid,2025-12-02,104528805924,2025-12-02,19.77,0.81,18.96,#45724953870372,card,19.77,USD,USD
2025-11-28 20:32:09 -0500,charge,#17207,visa,online,paid,2025-12-02,104528805924,2025-12-02,66.04,2.02,64.02,#45723543109668,card,66.04,USD,USD
2025-11-28 19:39:24 -0500,charge,#17201,visa,online,paid,2025-12-02,104528805924,2025-12-02,66.04,2.02,64.02,#45723113521188,card,66.04,USD,USD
2025-11-28 19:16:49 -0500,charge,#17200,visa,online,paid,2025-12-02,104528805924,2025-12-02,102.40,6.34,96.06,#45722917830692,shop_pay_installments,102.40,USD,USD
2025-11-28 19:03:42 -0500,charge,#17198,master,online,paid,2025-12-02,104528805924,2025-12-02,29.57,1.07,28.50,#45722352353316,card,29.57,USD,USD
2025-11-28 18:11:13 -0500,charge,#17194,master,online,paid,2025-12-02,104528805924,2025-12-02,56.99,1.78,55.21,#45722101383204,card,56.99,USD,USD
2025-11-28 18:03:35 -0500,charge,#17193,visa,online,paid,2025-12-02,104528805924,2025-12-02,66.04,2.02,64.02,#45722332037156,card,66.04,USD,USD
2025-11-28 17:42:28 -0500,charge,#17191,visa,online,paid,2025-12-02,104528805924,2025-12-02,40.99,1.37,39.62,#45722179305508,card,40.99,USD,USD
2025-11-28 17:28:37 -0500,charge,#17190,master,online,paid,2025-12-02,104528805924,2025-12-02,67.64,2.06,65.58,#45722068189220,card,67.64,USD,USD
2025-11-28 17:05:11 -0500,charge,#17187,visa,online,paid,2025-12-02,104528805924,2025-12-02,48.19,1.55,46.64,#45721893634084,card,48.19,USD,USD
2025-11-28 16:56:11 -0500,charge,#17185,discover,online,paid,2025-12-02,104528805924,2025-12-02,91.17,2.67,88.50,#45721806667812,card,91.17,USD,USD
2025-11-28 15:18:09 -0500,charge,#17179,visa,online,paid,2025-12-02,104528805924,2025-12-02,66.04,2.02,64.02,#45721063391268,card,66.04,USD,USD
2025-11-28 13:00:17 -0500,charge,#17175,visa,online,paid,2025-11-30,104484044836,2025-11-28,86.10,2.54,83.56,#45719967367204,card,86.10,USD,USD
2025-11-28 12:13:38 -0500,charge,#17174,master,online,paid,2025-12-02,104528805924,2025-12-02,64.29,1.97,62.32,#45719604854820,card,64.29,USD,USD
2025-11-28 12:12:51 -0500,charge,#17173,master,online,paid,2025-12-02,104528805924,2025-12-02,113.95,3.26,110.69,#45719611146276,card,113.95,USD,USD
2025-11-28 11:47:58 -0500,charge,#17172,visa,online,paid,2025-11-30,104484044836,2025-11-28,83.21,2.46,80.75,#45719359291428,card,83.21,USD,USD
2025-11-28 11:44:34 -0500,charge,#17171,visa,online,paid,2025-12-02,104528805924,2025-12-02,100.95,3.93,97.02,#45719348445220,card,100.95,USD,USD
2025-11-28 10:42:25 -0500,charge,#17170,visa,online,paid,2025-12-02,104528805924,2025-12-02,66.04,2.02,64.02,#45718920429604,card,66.04,USD,USD
2025-11-28 10:40:15 -0500,charge,#17169,visa,online,paid,2025-12-02,104528805924,2025-12-02,54.63,1.72,52.91,#45718894313508,card,54.63,USD,USD
2025-11-28 09:44:57 -0500,charge,#17168,visa,online,paid,2025-12-02,104528805924,2025-12-02,48.19,1.55,46.64,#45718583443492,card,48.19,USD,USD
2025-11-28 09:06:41 -0500,charge,#17167,visa,online,paid,2025-12-02,104528805924,2025-12-02,110.60,3.18,107.42,#45718159917092,card,110.60,USD,USD
2025-11-28 06:42:33 -0500,charge,#17166,visa,online,paid,2025-12-02,104528805924,2025-12-02,66.04,4.20,61.84,#45717786460196,shop_pay_installments,66.04,USD,USD
2025-11-28 01:46:12 -0500,charge,#17162,unknown,online,paid,2025-11-30,104484044836,2025-11-28,123.28,10.04,113.24,#45713589108772,paypal,188.88,AUD,USD
2025-11-28 00:38:23 -0500,charge,#17159,visa,online,paid,2025-12-02,104528805924,2025-12-02,77.59,2.32,75.27,#45716930166820,card,77.59,USD,USD
2025-11-27 23:40:02 -0500,charge,#17154,visa,online,paid,2025-12-02,104528805924,2025-12-02,45.31,1.48,43.83,#45716771471396,card,45.31,USD,USD
2025-11-27 23:02:59 -0500,charge,#17152,visa,online,paid,2025-12-02,104528805924,2025-12-02,27.52,1.02,26.50,#45716672872484,card,27.52,USD,USD
2025-11-27 21:57:45 -0500,charge,#17148,visa,online,paid,2025-12-02,104528805924,2025-12-02,45.31,1.48,43.83,#45716495007780,card,45.31,USD,USD
2025-11-27 20:47:26 -0500,charge,#17146,visa,online,paid,2025-12-02,104528805924,2025-12-02,58.17,1.81,56.36,#45716278476836,card,58.17,USD,USD
2025-11-27 19:09:56 -0500,charge,#17145,discover,online,paid,2025-12-02,104528805924,2025-12-02,60.34,1.87,58.47,#45715978059812,card,60.34,USD,USD
2025-11-27 18:06:44 -0500,charge,#17140,visa,online,paid,2025-12-01,104501706788,2025-12-01,28.08,1.71,26.37,#45715811237924,card,39.40,CAD,USD
2025-11-27 16:22:47 -0500,marketplace sales tax,#17138,unknown,online,paid,2025-12-01,104501706788,2025-11-27,-1.92,0.00,-1.92,,,,,USD
2025-11-27 16:22:46 -0500,charge,#17138,visa,online,paid,2025-12-01,104501706788,2025-12-01,50.11,1.60,48.51,#45715511345188,card,50.11,USD,USD
2025-11-27 15:39:46 -0500,charge,#17135,visa,online,paid,2025-12-01,104501706788,2025-12-01,36.01,2.42,33.59,#45715243466788,shop_pay_installments,36.01,USD,USD
2025-11-27 14:14:54 -0500,charge,#17132,visa,online,paid,2025-12-01,104501706788,2025-12-01,64.29,1.97,62.32,#45715139657764,card,64.29,USD,USD
2025-11-27 13:50:04 -0500,charge,#17131,master,online,paid,2025-12-01,104501706788,2025-12-01,44.27,1.45,42.82,#45715056394276,card,44.27,USD,USD
2025-11-27 11:33:35 -0500,charge,#17128,visa,online,paid,2025-12-01,104501706788,2025-12-01,82.56,2.45,80.11,#45638718423076,card,82.56,USD,USD
2025-11-27 05:24:38 -0500,charge,#17127,unknown,online,paid,2025-11-29,104477851684,2025-11-27,37.97,1.82,36.15,#45713563582500,paypal,37.97,USD,USD
2025-11-26 21:10:58 -0500,charge,#17125,american_express,online,paid,2025-12-01,104501706788,2025-12-01,86.55,3.42,83.13,#45712403333156,card,86.55,USD,USD
2025-11-26 20:25:54 -0500,charge,#17124,visa,online,paid,2025-12-01,104501706788,2025-12-01,86.55,2.55,84.00,#45712240672804,card,86.55,USD,USD
2025-11-26 18:05:47 -0500,charge,#17122,visa,online,paid,2025-12-01,104501706788,2025-12-01,58.08,1.81,56.27,#45711686271012,card,58.08,USD,USD
2025-11-26 13:04:55 -0500,charge,#17120,unknown,online,paid,2025-11-28,104459894820,2025-11-26,88.00,3.56,84.44,#45710411137060,paypal,88.00,USD,USD
2025-11-26 12:48:23 -0500,charge,#17118,visa,online,paid,2025-12-01,104501706788,2025-12-01,86.55,2.55,84.00,#45710347960356,card,86.55,USD,USD
2025-11-26 09:15:57 -0500,charge,#17115,visa,online,paid,2025-12-01,104501706788,2025-12-01,37.97,1.29,36.68,#45709647380516,card,37.97,USD,USD
2025-11-25 18:58:43 -0500,charge,#17104,unknown,online,paid,2025-11-27,104430698532,2025-11-25,82.06,6.85,75.21,#45707554979876,paypal,71.19,EUR,USD
2025-11-25 02:05:43 -0500,charge,#17091,unknown,online,paid,2025-11-27,104430698532,2025-11-25,83.11,3.39,79.72,#45704109326372,paypal,83.11,USD,USD
2025-11-24 22:14:00 -0500,charge,#17083,visa,online,paid,2025-11-28,104448032804,2025-11-28,160.35,4.47,155.88,#45703452164132,card,160.35,USD,USD
2025-11-24 20:34:58 -0500,charge,#17079,visa,online,paid,2025-11-28,104448032804,2025-11-28,80.09,2.38,77.71,#45703085391908,card,80.09,USD,USD
2025-11-24 18:13:16 -0500,charge,#17073,master,online,paid,2025-11-26,104398651428,2025-11-26,0.98,0.33,0.65,#45702507429924,card,0.98,USD,USD
2025-11-24 18:02:45 -0500,charge,#17072,visa,online,paid,2025-11-26,104398651428,2025-11-26,172.40,10.47,161.93,#45702451265572,shop_pay_installments,172.40,USD,USD
2025-11-24 17:47:08 -0500,charge,#17070,master,online,paid,2025-11-26,104398651428,2025-11-26,35.08,1.21,33.87,#45702394282020,card,35.08,USD,USD
2025-11-24 17:45:56 -0500,charge,#17069,visa,online,paid,2025-11-26,104398651428,2025-11-26,136.30,3.84,132.46,#45701539364900,card,136.30,USD,USD
2025-11-24 16:33:23 -0500,charge,#17067,visa,online,paid,2025-11-26,104410742820,2025-11-24,37.97,1.29,36.68,#45702089408548,card,37.97,USD,USD
2025-11-24 10:34:55 -0500,charge,#17057,american_express,online,paid,2025-11-26,104398651428,2025-11-26,32.79,1.48,31.31,#45700651352100,card,32.79,USD,USD
2025-11-23 15:47:20 -0500,charge,#17043,visa,online,paid,2025-11-25,104372699172,2025-11-25,34.19,1.19,33.00,#45697436975140,card,34.19,USD,USD
2025-11-23 14:13:41 -0500,charge,#17042,unknown,online,paid,2025-11-25,104381644836,2025-11-23,74.80,6.26,68.54,#45696756088868,paypal,57.21,GBP,USD
2025-11-23 10:50:41 -0500,charge,#17038,master,online,paid,2025-11-25,104372699172,2025-11-25,183.10,5.06,178.04,#45696244744228,card,183.10,USD,USD
2025-11-23 09:42:52 -0500,charge,#17037,discover,online,paid,2025-11-25,104372699172,2025-11-25,80.25,2.39,77.86,#45696055902244,card,80.25,USD,USD
2025-11-23 07:27:54 -0500,charge,#17036,visa,online,paid,2025-11-25,104372699172,2025-11-25,32.83,1.94,30.89,#45695717310500,card,46.30,CAD,USD
2025-11-23 00:08:19 -0500,charge,#17034,visa,online,paid,2025-11-25,104372699172,2025-11-25,86.55,2.55,84.00,#45694577246244,card,86.55,USD,USD
2025-11-22 22:51:19 -0500,charge,#17032,visa,online,paid,2025-11-24,104349204516,2025-11-23,64.99,1.99,63.00,#45694736924708,card,64.99,USD,USD
2025-11-22 22:51:10 -0500,charge,#17031,visa,online,paid,2025-11-25,104372699172,2025-11-25,89.55,2.63,86.92,#45694735843364,card,89.55,USD,USD
2025-11-22 22:47:32 -0500,charge,#17030,visa,online,paid,2025-11-25,104372699172,2025-11-25,68.24,2.07,66.17,#45694728372260,card,68.24,USD,USD
2025-11-22 20:42:19 -0500,charge,#17029,visa,online,paid,2025-11-25,104372699172,2025-11-25,84.40,2.49,81.91,#45677221642276,card,84.40,USD,USD
2025-11-22 19:57:43 -0500,charge,#17027,visa,online,paid,2025-11-25,104372699172,2025-11-25,29.99,1.08,28.91,#45694235050020,card,29.99,USD,USD
2025-11-22 19:25:40 -0500,charge,#17026,visa,online,paid,2025-11-25,104372699172,2025-11-25,52.34,1.66,50.68,#45694117511204,card,52.34,USD,USD
2025-11-22 18:20:06 -0500,charge,#17025,unknown,online,paid,2025-11-24,104349204516,2025-11-22,74.54,3.09,71.45,#45693799235620,paypal,74.54,USD,USD
2025-11-22 18:03:22 -0500,charge,#17024,visa,online,paid,2025-11-25,104372699172,2025-11-25,69.45,3.79,65.66,#45674720657444,card,60.30,EUR,USD
2025-11-22 17:50:14 -0500,charge,#17023,master,online,paid,2025-11-25,104372699172,2025-11-25,66.74,2.04,64.70,#45693714006052,card,66.74,USD,USD
2025-11-22 16:57:48 -0500,charge,#17022,visa,online,paid,2025-11-25,104372699172,2025-11-25,29.99,1.08,28.91,#45693477814308,card,29.99,USD,USD
2025-11-22 16:53:20 -0500,charge,#17021,master,online,paid,2025-11-24,104349204516,2025-11-22,69.99,2.12,67.87,#45693458874404,card,69.99,USD,USD
